center_2019_04_25_11_21_08_945.jpg,left_2019_04_25_11_21_08_945.jpg,right_2019_04_25_11_21_08_945.jpg,0.0,1.0,0,3.976377
center_2019_04_25_11_21_09_013.jpg,left_2019_04_25_11_21_09_013.jpg,right_2019_04_25_11_21_09_013.jpg,0.0,1.0,0,4.67782
center_2019_04_25_11_21_09_081.jpg,left_2019_04_25_11_21_09_081.jpg,right_2019_04_25_11_21_09_081.jpg,0.0,1.0,0,5.6060360000000005
center_2019_04_25_11_21_09_149.jpg,left_2019_04_25_11_21_09_149.jpg,right_2019_04_25_11_21_09_149.jpg,0.0,1.0,0,6.297494
center_2019_04_25_11_21_09_217.jpg,left_2019_04_25_11_21_09_217.jpg,right_2019_04_25_11_21_09_217.jpg,0.0,1.0,0,6.98482
center_2019_04_25_11_21_09_285.jpg,left_2019_04_25_11_21_09_285.jpg,right_2019_04_25_11_21_09_285.jpg,0.0,1.0,0,7.895175
center_2019_04_25_11_21_09_354.jpg,left_2019_04_25_11_21_09_354.jpg,right_2019_04_25_11_21_09_354.jpg,0.0,1.0,0,8.573297
center_2019_04_25_11_21_09_421.jpg,left_2019_04_25_11_21_09_421.jpg,right_2019_04_25_11_21_09_421.jpg,0.0,1.0,0,9.471239
center_2019_04_25_11_21_09_494.jpg,left_2019_04_25_11_21_09_494.jpg,right_2019_04_25_11_21_09_494.jpg,0.0,1.0,0,10.14017
center_2019_04_25_11_21_09_561.jpg,left_2019_04_25_11_21_09_561.jpg,right_2019_04_25_11_21_09_561.jpg,0.0,1.0,0,11.025730000000001
center_2019_04_25_11_21_09_628.jpg,left_2019_04_25_11_21_09_628.jpg,right_2019_04_25_11_21_09_628.jpg,0.0,1.0,0,11.51956
center_2019_04_25_11_21_09_697.jpg,left_2019_04_25_11_21_09_697.jpg,right_2019_04_25_11_21_09_697.jpg,0.0,1.0,0,12.37918
center_2019_04_25_11_21_09_768.jpg,left_2019_04_25_11_21_09_768.jpg,right_2019_04_25_11_21_09_768.jpg,0.0125,1.0,0,13.08664
center_2019_04_25_11_21_09_835.jpg,left_2019_04_25_11_21_09_835.jpg,right_2019_04_25_11_21_09_835.jpg,0.0125,1.0,0,13.76229
center_2019_04_25_11_21_09_906.jpg,left_2019_04_25_11_21_09_906.jpg,right_2019_04_25_11_21_09_906.jpg,0.0125,1.0,0,14.552079999999998
center_2019_04_25_11_21_09_977.jpg,left_2019_04_25_11_21_09_977.jpg,right_2019_04_25_11_21_09_977.jpg,0.0125,1.0,0,15.46301
center_2019_04_25_11_21_10_048.jpg,left_2019_04_25_11_21_10_048.jpg,right_2019_04_25_11_21_10_048.jpg,0.0125,1.0,0,16.30783
center_2019_04_25_11_21_10_118.jpg,left_2019_04_25_11_21_10_118.jpg,right_2019_04_25_11_21_10_118.jpg,0.0125,1.0,0,16.7002
center_2019_04_25_11_21_10_186.jpg,left_2019_04_25_11_21_10_186.jpg,right_2019_04_25_11_21_10_186.jpg,0.0125,1.0,0,17.55256
center_2019_04_25_11_21_10_255.jpg,left_2019_04_25_11_21_10_255.jpg,right_2019_04_25_11_21_10_255.jpg,0.0125,1.0,0,18.36439
center_2019_04_25_11_21_10_325.jpg,left_2019_04_25_11_21_10_325.jpg,right_2019_04_25_11_21_10_325.jpg,0.0125,1.0,0,19.17277
center_2019_04_25_11_21_10_392.jpg,left_2019_04_25_11_21_10_392.jpg,right_2019_04_25_11_21_10_392.jpg,-0.003125,1.0,0,19.65139
center_2019_04_25_11_21_10_459.jpg,left_2019_04_25_11_21_10_459.jpg,right_2019_04_25_11_21_10_459.jpg,-0.00625,1.0,0,20.47638
center_2019_04_25_11_21_10_530.jpg,left_2019_04_25_11_21_10_530.jpg,right_2019_04_25_11_21_10_530.jpg,-0.00625,1.0,0,21.16538
