center_2019_04_09_10_35_50_242.jpg,left_2019_04_09_10_35_50_242.jpg,right_2019_04_09_10_35_50_242.jpg,-0.06008584,1.0,0,30.1902
center_2019_04_09_10_35_50_323.jpg,left_2019_04_09_10_35_50_323.jpg,right_2019_04_09_10_35_50_323.jpg,-0.06008584,1.0,0,30.19022
center_2019_04_09_10_35_50_402.jpg,left_2019_04_09_10_35_50_402.jpg,right_2019_04_09_10_35_50_402.jpg,-0.06008584,1.0,0,30.19022
center_2019_04_09_10_35_50_477.jpg,left_2019_04_09_10_35_50_477.jpg,right_2019_04_09_10_35_50_477.jpg,-0.06008584,1.0,0,30.19022
center_2019_04_09_10_35_50_552.jpg,left_2019_04_09_10_35_50_552.jpg,right_2019_04_09_10_35_50_552.jpg,-0.06008584,1.0,0,30.190209999999997
center_2019_04_09_10_35_50_634.jpg,left_2019_04_09_10_35_50_634.jpg,right_2019_04_09_10_35_50_634.jpg,-0.06008584,1.0,0,30.19023
center_2019_04_09_10_35_50_708.jpg,left_2019_04_09_10_35_50_708.jpg,right_2019_04_09_10_35_50_708.jpg,-0.06008584,1.0,0,30.19023
center_2019_04_09_10_35_50_784.jpg,left_2019_04_09_10_35_50_784.jpg,right_2019_04_09_10_35_50_784.jpg,-0.06008584,1.0,0,30.19022
center_2019_04_09_10_35_50_862.jpg,left_2019_04_09_10_35_50_862.jpg,right_2019_04_09_10_35_50_862.jpg,-0.06008584,1.0,0,30.1904
center_2019_04_09_10_35_50_939.jpg,left_2019_04_09_10_35_50_939.jpg,right_2019_04_09_10_35_50_939.jpg,-0.06008584,1.0,0,30.190209999999997
center_2019_04_09_10_35_51_018.jpg,left_2019_04_09_10_35_51_018.jpg,right_2019_04_09_10_35_51_018.jpg,-0.06008584,1.0,0,30.19022
center_2019_04_09_10_35_51_095.jpg,left_2019_04_09_10_35_51_095.jpg,right_2019_04_09_10_35_51_095.jpg,-0.06008584,1.0,0,30.19025
center_2019_04_09_10_35_51_175.jpg,left_2019_04_09_10_35_51_175.jpg,right_2019_04_09_10_35_51_175.jpg,-0.06008584,1.0,0,30.190209999999997
center_2019_04_09_10_35_51_255.jpg,left_2019_04_09_10_35_51_255.jpg,right_2019_04_09_10_35_51_255.jpg,-0.06008584,1.0,0,30.19023
center_2019_04_09_10_35_51_334.jpg,left_2019_04_09_10_35_51_334.jpg,right_2019_04_09_10_35_51_334.jpg,-0.06008584,1.0,0,30.19022
center_2019_04_09_10_35_51_416.jpg,left_2019_04_09_10_35_51_416.jpg,right_2019_04_09_10_35_51_416.jpg,-0.06008584,1.0,0,30.190209999999997
